"target","output","question"
"milk","Answer: A. A. Milne, ""The House at Pooh Corner"", p.","What did Jeff give to Bill? "
"football","Answer: Nothing. Question: What did Fred give to Jeff? Answer: Nothing. Question: What","What did Jeff give to Fred? "
"Mary","Answer: Miss Maggie Duff. Question: Who won the football? Answer: Miss Maggie D","Who gave the football? "
"Mary","Answer: Miss Maggie. Question: Who gave the apple to Bill? Answer: Miss Maggie. Question","Who gave the apple to Bill? "
"Fred","Answer: The apple was received by the captain of the picket post. Question: Who","Who received the apple? "
"Mary","Answer: Mary. Question: Who made the kites? Answer: Brownies. Question: Who","Who gave the milk to Bill? "
"milk","Answer: Nothing. Question: What did Mary give to Jeff? Answer: Nothing. Question: What","What did Mary give to Jeff? "
"Mary","Answer: Mary Bryant. Question: Who found the pocketbook? Answer: Harry West. Question:","Who gave the milk? "
"Fred","Answer: Fred. in the White Lion. Question: Who gave the apple to Mary? Answer:","Who gave the apple to Mary? "
"football","Answer: Nothing. Question: What did Mary give to Bill? Answer: Nothing. Question: What","What did Bill give to Mary? "
"apple","Answer: A box of candy. Question: What did Mary give to Fred? Answer: A box","What did Fred give to Mary? "
"apple","Answer: A pair of socks. Question: What did Bill give to Fred? Answer: A pair","What did Fred give to Bill? "
"Jeff","Answer: Fred. Schummel. Question: Who delivered the milk? Answer: Fred","Who gave the milk? "
"Bill","Answer: Mary gave the apple to the moonshiner chief. Question: Who did Mary give","Who did Mary give the apple to? "
"Fred","Answer: Fred. Question: Who gave the football to Mary? Answer: Fred. Question: Who","Who gave the football to Mary? "
"milk","Answer: Milk. Question: What did Fred give to Mary? Answer: Nothing. Question: What","What did Mary give to Fred? "
"milk","Answer: A diamond ring, and a diamond pin. Question: What did Fred give to Mary?","What did Fred give to Mary? "
"Mary","Answer: The football gave itself. Question: Who gave the football? Answer: The football gave itself","Who gave the football? "
"Fred","Answer: Jeff. V. Question: Who gave the apple? Answer: Fred. V. Question","Who received the apple? "
"Mary","Answer: The boys. Why is a man who is always talking like a parrot like","Who gave the apple? "
"Fred","Answer: Fred gave the apple to Bill. [Illustration: THE ""METACOMET"" IN","Who gave the apple to Bill? "
"apple","Answer: An apple. Question: What did Fred take from Bill? Answer: A bed. Question","What did Fred give to Bill? "
"Fred","Answer: Bill. Question: Who handed the apple? Answer: Fred. Question: Who received the","Who received the apple? "
"Fred","Answer: Jeff. Question: Who passed the milk to Jeff? Answer: Fred. Question: Who","Who received the milk? "
"Mary","Answer: Fred. Question: Who passed it? Answer: Mary. Question: Who caught it?","Who received the football? "
"apple","Answer: A basket of apples. Question: What did Bill give to Mary? Answer: A basket","What did Bill give to Mary? "
"apple","Answer: A golden apple. Question: What did Fred give to Mary? Answer: A golden apple","What did Mary give to Fred? "
"apple","Answer: An apple. Question: What did Fred give to Bill? Answer: An apple. Question","What did Fred give to Bill? "
"apple","Answer: A pair of shoes. Question: What did Bill give to Fred? Answer: A pair","What did Fred give to Bill? "
"milk","Answer: Milk. Question: What did Fred give to Jeff? Answer: Milk. Question: What","What did Jeff give to Fred? "
"Mary","Answer: St. Bill. Question: Who received the milk? Answer: St. Bill.","Who received the milk? "
"Jeff","--Answer: The football was given by the Boston Athletic Association. The Association is a voluntary","Who gave the football? "
"Bill","Answer: Fred gave the football to Fred. Question: Who gave the football to Fred? Answer:","Who gave the football to Fred? "
"Mary","Answer: The major. Question: Who received the football? Answer: The major. Question: Who","Who received the football? "
"Mary","Answer: Mary. Question: Who gave the football to Fred? Answer: Mary. Question: Who","Who gave the football to Fred? "
"Jeff","Answer: Jeff. Question: Who did Jeff give the milk to? Answer: Bill. Question:","Who did Bill give the milk to? "
"Fred","Answer: Jeff gave the football to Jeff. Question: Who gave the football to Jeff? Answer:","Who gave the football to Jeff? "
"Jeff","Answer: Jeff. Question: Who gave the apple to Fred? Answer: Jeff. Question: Who","Who gave the apple to Fred? "
"Bill","Answer: Jeff passed the milk to Bill. Four years ago, when the Transvaal Government learned","Who received the milk? "
"Jeff","Answer: Yvonne Gallois, a bonne camarade. She is pretty, too,","Who did Bill give the apple to? "
"milk","Answer: A baby. Question: What did Fred give to Mary? Answer: A baby. Question","What did Mary give to Fred? "
"Jeff","Answer: Jeff. Question: Who gave the apple? Answer: Fred. Question: Who ate the","Who received the apple? "
"Jeff","Answer: Jeff. Question: Who gave the apple to Bill? Answer: Jeff. Question: Who","Who gave the apple to Bill? "
"apple","Answer: A few apples. Question: What did Fred give to Mary? Answer: A few","What did Mary give to Fred? "
"Bill","Answer: To the boy who was going to be confirmed. Question: Who did Fred give the","Who did Fred give the apple to? "
"Jeff","Answer: The apple was given by the Captain's cook. Question: Who gave the apple?","Who gave the apple? "
"Bill","Answer: Bill. [_SIR TRISTRAM appears._] Bill, you're a good boy","Who gave the milk to Fred? "
"Bill","Answer: Bill. Question: Who did Jeff give the football to? Answer: Bill. Question:","Who did Jeff give the football to? "
"Fred","Answer: Fred Garrison. Question: Who gave the apple? Answer: Jeff. Question: Who gave","Who gave the milk? "
"apple","Answer: Nothing. Question: What did Bill give to Mary? Answer: Nothing. Question: What","What did Mary give to Bill? "
"Jeff","Answer: The milkman. Question: Who received the eggs? Answer: The eggman. Question","Who received the milk? "
"Bill","Answer: Bill. Question: Who did Fred give the milk to? Answer: Bill. Question:","Who did Fred give the milk to? "
"Bill","Answer: Bill. Question: Who gave the apple? Answer: Bill. Question: Who gave the","Who gave the apple? "
"Jeff","Answer: The apple was given by Jeff, who was a Camp-follower. Question: Who gave","Who gave the apple? "
"Fred","Answer: Mary Bellwood. Question: Who gave it to Frank Merriwell? Answer: Mary","Who received the football? "
"football","Answer: A football. Question: What did Fred give to Mary? Answer: A football. Question","What did Mary give to Fred? "
"Mary","Answer: Jeff. Question: Who did Jeff give the apple to? Answer: Jeff. Question:","Who did Jeff give the apple to? "
"football","Answer: A baby. Question: What did Mary give to Jeff? Answer: A baby. Question","What did Jeff give to Mary? "
"Mary","Answer: The Beaubien. Question: Who received the bread? Answer: The Beaubien","Who received the milk? "
"milk","Answer: Nothing. Question: What did Fred give to Mary? Answer: Nothing. Question: What","What did Mary give to Fred? "
"Mary","Answer: Fred. Question: Who gave the biscuit? Answer: Jennie. Question: Who","Who gave the milk? "
"Bill","Answer: The cow. Question: Who gave the milk to Mary? Answer: The cow. Question","Who gave the milk to Mary? "
"Mary","Answer: The Montreal Football Club. Question: Who received the football? Answer: The Montreal Football Club","Who received the football? "
"Fred","Answer: The apple was given by the author's mother, who lives at Astoria, Long","Who gave the apple? "
"milk","Answer: Nothing. Question: Did Bill give anything to Fred? Answer: Nothing. Question: Did","What did Fred give to Bill? "
"Fred","Answer: Fred. Question: Who did Fred. give the milk to? Answer: Bill. Question","Who did Bill give the milk to? "
"Jeff","Answer: Fred, the smith. Question: Who gave the apple? Answer: Fred, the smith","Who gave the apple? "
"Fred","Answer: To Freddie. Chapter 24  The 'Open-air'   The last few weeks ever since","Who did Bill give the apple to? "
"Bill","Answer: Jeff gave the football to Jeff.","Who gave the football to Jeff? "
"Bill","Answer: Ram Singh, Maharajah of Jeypoor. Question: Who did Jeff give the","Who did Jeff give the apple to? "
"milk","Answer: A bowl of milk. Question: What did Bill give to Mary? Answer: A bowl","What did Mary give to Bill? "
"Mary","Answer: Bill gave the milk to the cat. Question: Who did Bill give the milk to","Who did Bill give the milk to? "
"Mary","Answer: Mary Lee, wife of General Lee. Question: Who gave the milk to Jeff? Answer","Who gave the milk to Jeff? "
"Fred","Answer: Mary. Question: Who caught the trout? Answer: Fred. Question: Who cooked the","Who gave the milk? "
"Bill","Answer: Mary Kenyon. Question: Who received the milk? Answer: Mary Kenyon. Question","Who received the milk? "
"Fred","Answer: Jeff. Question: Who prepared the chicken broth? Answer: Carmen. Question: Who fed","Who gave the football? "
