"target","output","question"
"office","Answer:  The milk is in the kitchen. The milk is in the kitchen.  Okay, let","Where is the milk? "
"kitchen","Answer: The apple is in the kitchen.  Okay, let's tackle this question. The user","Where is the apple? "
"bathroom","Answer:  The milk is in the hallway. </answer> </context>  Okay, let's","Where is the milk? "
"bathroom","Answer:  The milk is in the bathroom. The milk is in the bathroom.  The milk is","Where is the milk? "
"office","Answer:  The football is in the hallway. </answer>  Okay, let's try to figure","Where is the football? "
"garden","Answer: The football is in the garden.  Okay, let's try to figure out where the","Where is the football? "
"kitchen","Answer: The apple is in the kitchen. The apple is in the kitchen.  The apple is","Where is the apple? "
"bathroom","Answer:  The apple is in the bedroom. The apple is in the bedroom.  The apple is","Where is the apple? "
"garden","Answer: The football is in the office.  Okay, let's try to figure out where the","Where is the football? "
"bathroom","Answer: The milk is in the bedroom.   Answer: The milk is in the bedroom.","Where is the milk? "
"bathroom","Answer: The milk is in the kitchen.  Okay, let's tackle this question. The user","Where is the milk? "
"hallway","Answer: The milk is in the kitchen. Answer: The milk is in the kitchen. Answer","Where is the milk? "
"bedroom","Answer: </context>  Okay, let's try to figure out where the football is. So","Where is the football? "
"garden","Answer: The football is in the kitchen. </example> <example> Alice went to the","Where is the football? "
"bedroom","The football is in the garden. The football is in the garden.  <context> John went to the","Where is the football? "
"bathroom","Answer: The apple is in the bathroom. </answer> </context>  Okay, let's","Where is the apple? "
"garden","Answer:  The milk is in the hallway. The apple is in the kitchen. The football is","Where is the milk? "
"office","Answer:  The milk is in the kitchen.   The milk is in the bathroom.   The","Where is the milk? "
"office","Answer: The football is in the garden.  Okay, let's try to figure out where the","Where is the football? "
"hallway","Where is the office? Where is the hallway? Where is the football? Where is the office?","Where is the football? "
"garden","The answer is in the hallway. </question> Answer: The football is in the hallway. </","Where is the football? "
"office","Answer: The milk is in the kitchen. The milk is in the kitchen.  The milk is","Where is the milk? "
"kitchen","Answer:  The football is in the garden.  Okay, let's see. The user is asking","Where is the football? "
"office","Answer:  The milk is in the kitchen. </answer> </context>  Okay, let's","Where is the milk? "
"kitchen","Answer:  The apple is in the kitchen. The apple is in the kitchen. The apple is","Where is the apple? "
"kitchen","Answer: The football is in the hallway. </answer> </context>  Okay, let's","Where is the football? "
"office","Answer: The football is in the office. </answer> Okay, let's try to figure","Where is the football? "
"kitchen","Answer: The apple is in the bedroom. The answer is in the context. Let me explain","Where is the apple? "
"office","Answer: The apple is in the hallway. Answer: The apple is in the hallway.  Okay","Where is the apple? "
"bathroom","The football is in the kitchen. The football is in the bedroom. The football is in the bathroom","Where is the football? "
"bathroom","Answer: The football is in the hallway. </answer> </context>  Okay, let's","Where is the football? "
"office","Answer: The milk is in the bathroom. </answer> Okay, let's try to figure","Where is the milk? "
"bathroom","Answer:  The apple is in the bathroom. The answer is in the context. Let's see","Where is the apple? "
"bedroom","Answer: The milk is in the kitchen. </answer> </context>  Okay, let's","Where is the milk? "
"hallway","Answer:  The apple is in the hallway. The apple is in the hallway.  Okay, let","Where is the apple? "
"bedroom","Answer: The milk is in the bedroom. </answer> </context>  Okay, let's","Where is the milk? "
"bedroom","Answer:  The apple is in the kitchen. The apple is in the kitchen.  The apple is","Where is the apple? "
"bathroom","Answer:  The football is in the garden. </answer> </context>  Okay, let's","Where is the football? "
"bedroom","Answer: The football is in the bedroom. </answer> </context>  Okay, let's","Where is the football? "
"bedroom","Answer: The football is in the bedroom. The football is in the bedroom.  The football is","Where is the football? "
"bedroom","Answer: The apple is in the kitchen. The apple is in the kitchen.  Okay, let","Where is the apple? "
"kitchen","Answer: </context>  The football is in the kitchen.   The football is in the kitchen","Where is the football? "
"garden","The ’milk’ is in ’Sayes Court’. The ’milk’ is","Where is the milk? "
"office","Answer: The milk is in the garden. The milk is in the garden. The milk is","Where is the milk? "
"bedroom","The ’milk’ is in ’the garden’. The ’milk’ is in","Where is the milk? "
"kitchen","Answer: The apple is in the kitchen. </answer> </context>  Okay, let's","Where is the apple? "
