"target","output","question"
"Bill","Bill Jeffers Susan Jeffers John Jeffers Julie Jeffers Julie Jeffers Julie Jeffers Julie Jeff","Who did Mary give the football to? "
"Fred","Daniel  Question: Jeff's plate was placed near Daniel's plate Daniel  Question: Jeff's plate","Who gave the milk to Jeff? "
"Mary","Mary Susan John Fred Bill John Fred Bill Mary Susan Fred Susan Mary Susan Fred Mary Susan Fred Mary Susan","Who received the milk? "
"Mary","Fred Johnstone?   Fred Johnstone Fred Johnstone Fred Johnstone Fred Johnstone Fred Johnstone Fred","Who gave the milk? "
"milk","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","What did Bill give to Mary? "
"milk","Fred Question: Jeff gave Bill five dollars Bill Question: Jeff gave Bill five dollars Bill","What did Jeff give to Bill? "
"football","Bill Bob Mary Susan John Julie John Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","What did Jeff give to Fred? "
"Mary","Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan","Who gave the football? "
"Mary","Mary Susan Mary John Fred John Fred John Fred John Fred John Fred John Fred John Fred John Fred John","Who gave the apple to Bill? "
"Fred","Bill Bobson  Question: John Bobson Bobson Bob Bob Bob Bob Bob Bob Bob Bob Bob","Who received the apple? "
"Mary","Mary Susan Fred John Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra","Who gave the milk to Bill? "
"milk","Jeff gave Mary?  Question: Jeff gave Mary?  Question: Jeff gave Mary?  Question: Jeff gave","What did Mary give to Jeff? "
"Mary","Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan","Who gave the milk? "
"Fred","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who gave the apple to Mary? "
"football","Mary Susan Mary Julie Mary Sandra Mary Julie Sandra Julie Sandra Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra","What did Bill give to Mary? "
"apple","Mary Susan Mary Julie Mary Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","What did Fred give to Mary? "
"apple","Mary Susan Fred Bill Fred Susan Bill Fred Susan Bill Fred Susan Bill Fred Susan Bill Fred Susan Bill Fred","What did Fred give to Bill? "
"Jeff","Fred Jeffers  Answer Fred Jeffers  Question Fred Jeffers Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who gave the milk? "
"Bill","Bob John Fred Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie","Who did Mary give the apple to? "
"Fred","Fred Mary Mary Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","Who gave the football to Mary? "
"milk","Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","What did Mary give to Fred? "
"milk","John Fred Mary Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary","What did Fred give to Mary? "
"Mary","Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan","Who gave the football? "
"Fred","Fred, Jeff, Mary, Julie, Susan, Bob, Julie, Fred, Jeff, Julie,","Who received the apple? "
"Mary","Mary Susan Mary Fred John Julie Fred Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","Who gave the apple? "
"Fred","Bob  Answer: Mary  Question: John gave Fred Bob Bill Mary Julie Sandra Julie Sandra Julie Sandra","Who gave the apple to Bill? "
"apple","Bill gave Julie Bob Julie Bob Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","What did Fred give to Bill? "
"Fred","Mary Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred","Who received the apple? "
"Fred","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who received the milk? "
"Mary","Mary Susan Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie","Who received the football? "
"apple","Fred John Mary Bill Mary Fred John Mary Bill Mary Fred John Mary Bill Mary Fred John Mary Bill Mary","What did Bill give to Mary? "
"apple","Bob John Fred John Fred John Fred John Fred John Fred John Fred John Fred John Fred John Fred John","What did Mary give to Fred? "
"apple","Mary Susan Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","What did Fred give to Bill? "
"apple","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","What did Fred give to Bill? "
"milk","Mary Susan Fred Fred John Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","What did Jeff give to Fred? "
"Mary","Bill Mary Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill Mary Bill","Who received the milk? "
"Jeff","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who gave the football? "
"Bill","Bill Mary Daniel Julie Sandra Julie Sandra Daniel Bill Mary Sandra Julie Daniel Fred Sandra Julie Sandra Daniel Fred Sandra","Who gave the football to Fred? "
"Mary","Daniel John Fred John Fred John Fred John Fred John Fred John Fred John Fred John Fred John Fred John","Who received the football? "
"Mary","Mary Susan Fred John Julie Fred Julie Fred Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","Who gave the football to Fred? "
"Jeff","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who did Bill give the milk to? "
"Fred","John Fred  Question: Jeff gave John Fred the football John Fred gave Jeff the football Jeff gave John","Who gave the football to Jeff? "
"Jeff","Mary Susan Mary Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","Who gave the apple to Fred? "
"Bill","Mary Susan Mary John Julie Bill Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","Who received the milk? "
"Jeff","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who did Bill give the apple to? "
"milk","Fred gave Mary a  Question: Fred gave Mary a  Question: Fred gave Mary a  Question","What did Mary give to Fred? "
"Jeff","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who received the apple? "
"Jeff","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who gave the apple to Bill? "
"apple","Fred Bob Fred Jeff Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","What did Mary give to Fred? "
"Bill","Mary Susan John Julie Bill Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","Who did Fred give the apple to? "
"Jeff","Bob  Question: Bob, Bob Bob Bob Bob Bob Bob Bob Bob Bob Bob Bob Bob Bob Bob","Who gave the apple? "
"Bill","Bill Question: Fred gave Mary Susan a present. John Question: Fred gave John a present","Who gave the milk to Fred? "
"Bill","Bill Jeff Mary Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who did Jeff give the football to? "
"Fred","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who gave the milk? "
"apple","Fred John Bill Mary Susan John Bill Mary Susan Fred John Bill Mary Susan Fred John Bill Mary Susan Fred","What did Mary give to Bill? "
"Jeff","Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan","Who received the milk? "
"Bill","Bill Bob Sandra Julie Bill Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra","Who did Fred give the milk to? "
"Bill","Mary or Bill?  Answer Mary  Question: Mary gave Bill the apple. Bill gave Mary the apple","Who gave the apple? "
"Jeff","Bill Jeffers  Answer Jeffers  Question Jeffers Jeffers Jeffers Jeffers Jeffers Jeff","Who gave the apple? "
"Fred","Fred Bill Jeff John Bob Mary Daniel Julie Bob Daniel Julie Fred Jeff John Bob Daniel Julie Fred Jeff John","Who received the football? "
"football","Bill Fred Mary Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","What did Mary give to Fred? "
"Mary","Bill Bob Fred Julie Bob Fred Julie Julie Fred Julie Fred Julie Fred Julie Fred Julie Fred Julie Fred Julie","Who did Jeff give the apple to? "
"football","Bill Bob Sandra John Fred John Sandra Fred Sandra John Sandra Fred Sandra Sandra Sandra Sandra Sandra Sandra Sandra Sandra","What did Jeff give to Mary? "
"Mary","Mary Susan Sandra Julie Bob Fred Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","Who received the milk? "
"milk","Fred Mary Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","What did Mary give to Fred? "
"Mary","Mary Susan John Julie Sandra Fred Bob Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie","Who gave the milk? "
"Bill","Bill Bob Sandra Fred John Julie Susan John Fred Sandra Julie Julie Sandra Sandra Julie Julie Sandra Julie Sandra Julie","Who gave the milk to Mary? "
"Mary","John Fred John Fred John Fred John Fred John Fred John Fred John Fred John Fred John Fred John Fred","Who received the football? "
"Fred","Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan","Who gave the apple? "
"milk","Bill gave Fred  Question: Bill gave Fred Fred gave Bill Fred gave John Fred gave Mary Fred gave","What did Fred give to Bill? "
"Fred","Fred Mary Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill","Who did Bill give the milk to? "
"Jeff","Fred  Question: Fred gave Julie the apple  Question: Julie gave Daniel the apple  Question:","Who gave the apple? "
"Fred","Fred Mary Susan Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie","Who did Bill give the apple to? "
"Bill","Bill Bob Sandra Mary Fred Julie John Fred Sandra Mary Julie Julie Sandra Mary Julie Sandra Fred Julie Sandra Mary","Who gave the football to Jeff? "
"Bill","Bill Bob Fred John Mary Susan Julie Sandra Julie Sandra Sandra Sandra Sandra Sandra Sandra Sandra Sandra Sandra Sandra Sandra","Who did Jeff give the apple to? "
"milk","Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill","What did Mary give to Bill? "
"Mary","Mary Susan John Fred John Fred John Fred John Fred John Fred John Fred John Fred John Fred John Fred","Who did Bill give the milk to? "
"Mary","Mary Susan Jeff Mary Jeff Susan Jeff Jeff Susan Mary Jeff Jeff Susan Mary Jeff Jeff Susan Mary Jeff Jeff","Who gave the milk to Jeff? "
"Fred","Mary Susan John  Question: Mary Susan John John Mary Susan John Mary Susan John Mary Susan John Mary","Who gave the milk? "
"Bill","Bill Bob Fred Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra","Who received the milk? "
"Fred","Bill Bobson  Question: Bill Bobson gave John Bobson  Question: John Bobson gave","Who gave the football? "
